"PASSENGERS","ORIGIN_AIRPORT_ID","ORIGIN","MONTH",
256.00,13577,"MYR",6,
256.00,14100,"PHL",6,
256.00,13487,"MSP",7,
256.00,11193,"CVG",8,
256.00,14100,"PHL",7,
256.00,11433,"DTW",9,
257.00,13204,"MCO",2,
257.00,14027,"PBI",2,
257.00,14100,"PHL",3,
257.00,11057,"CLT",10,
257.00,14100,"PHL",5,
257.00,12266,"IAH",6,
257.00,13495,"MSY",6,
258.00,14100,"PHL",4,
258.00,14122,"PIT",5,
258.00,14100,"PHL",11,
258.00,10135,"ABE",12,
258.00,14122,"PIT",12,
258.00,14683,"SAT",12,
258.00,14100,"PHL",6,
258.00,10140,"ABQ",7,
258.00,14122,"PIT",7,
258.00,14122,"PIT",9,
259.00,14100,"PHL",9,
259.00,14100,"PHL",11,
259.00,14122,"PIT",1,
260.00,10397,"ATL",12,
260.00,14100,"PHL",10,
260.00,14100,"PHL",4,
261.00,13204,"MCO",4,
261.00,14492,"RDU",1,
261.00,14122,"PIT",9,
262.00,11057,"CLT",6,
262.00,11298,"DFW",5,
262.00,13930,"ORD",10,
262.00,14122,"PIT",1,
